Category	Filtered keyword	Lvl 1	Lvl 2	Biofilm flag
DATA_env_broad_scale	digestive tract enviroment 4		Digestive system	
DATA_env_broad_scale	digestive tract enviroment 5		Digestive system	
DATA_env_broad_scale	digestive tract enviroment 6		Digestive system	
DATA_env_broad_scale	digestive tract enviroment 7		Digestive system	
DATA_env_broad_scale	digestive tract enviroment 8		Digestive system	
DATA_env_broad_scale	digestive tract enviroment 9		Digestive system	
DATA_env_broad_scale	digestive tract environment		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001033]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001034]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001035]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001036]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001037]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001038]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001039]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001040]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001041]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001042]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001043]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001044]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001045]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001046]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001047]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001048]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001049]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001050]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001051]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001052]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001053]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001054]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001055]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001056]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001057]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001058]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001059]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001060]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001061]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001062]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001063]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO: 01001064]		Digestive system	
DATA_env_broad_scale	digestive tract environment [ENVO:2100002]		Digestive system	
DATA_env_broad_scale	digestive tract environmentENVO:01001033		Digestive system	
DATA_env_broad_scale	distal human gut	Human-associated	Digestive system	
DATA_env_broad_scale	Dog	Mammals-associated		
DATA_env_broad_scale	Domestic ferret (Mustela putorius)	Mammals-associated		
DATA_env_broad_scale	Domestic wastewater sediments	Engineered	Wastewater	
DATA_env_broad_scale	drill fluid	Aquatic	Deep_subsurface	
DATA_env_broad_scale	drinking water	Aquatic	Freshwater	
DATA_env_broad_scale	Drinking water rapid sand filter	Aquatic	Freshwater	
DATA_env_broad_scale	drinking water reservoir	Aquatic	Freshwater	
DATA_env_broad_scale	Dromaius_novaehollandiae			
DATA_env_broad_scale	Dry deciduous forest	Terrestrial	Soil	
DATA_env_broad_scale	Dryland	Terrestrial	Soil	
DATA_env_broad_scale	Dryland [ENVO:01001838]	Terrestrial	Soil	
DATA_env_broad_scale	dug well			
DATA_env_broad_scale	EBPR Sludge	Engineered	Other	
DATA_env_broad_scale	EBPR sludge	Engineered	Other	
DATA_env_broad_scale	ecological corridor			
DATA_env_broad_scale	Effluent from sewage treatment plant			
DATA_env_broad_scale	EFO:0007882			
DATA_env_broad_scale	Eliomys_quercinus			
DATA_env_broad_scale	endophytic microbiome	Plants-associated	Other	
DATA_env_broad_scale	engineered	Engineered		
DATA_env_broad_scale	enrichment culture	Engineered	Bioreactor	
DATA_env_broad_scale	enrichment culture from haloalkaline lake	Engineered	Bioreactor	
DATA_env_broad_scale	Enrichment cultures	Engineered	Bioreactor	
DATA_env_broad_scale	ENV:00000447			
DATA_env_broad_scale	environment associated with an animal part or small animal	Animal-associated		
DATA_env_broad_scale	environment associated with an animal part or small animal [ENVO:01001055]	Animal-associated		
DATA_env_broad_scale	environment associated with an aquatic invertebrate	Invertebrates-associated		
DATA_env_broad_scale	ENVO:human-associated habitat	Human-associated		
DATA_env_broad_scale	ENVO:Large river biome	Aquatic	Freshwater	
DATA_env_broad_scale	ENVO:mammalia-associated habitat	Mammals-associated		
DATA_env_broad_scale	ENVO:marine biome	Aquatic	Marine	
DATA_env_broad_scale	ENVO:Temperate coniferous forest biome	Terrestrial	Soil	
DATA_env_broad_scale	ENVO:Temperate Desert Division (340)	Terrestrial	Soil	
DATA_env_broad_scale	ENVO:temperate grasslands	Terrestrial	Soil	
DATA_env_broad_scale	ENVO:Temperate grasslands, savannas, and shrubland biome	Terrestrial	Soil	
DATA_env_broad_scale	ENVO:tropical broadleaf forest biome	Terrestrial	Soil	
DATA_env_broad_scale	Eolophus_roseicapilla			
DATA_env_broad_scale	epeiric sea biome	Aquatic	Marine	
DATA_env_broad_scale	ephemeral spring			
DATA_env_broad_scale	Eptesicus_baverstocki			
DATA_env_broad_scale	Equus_caballus	Mammals-associated		
DATA_env_broad_scale	Equus_hemionus	Mammals-associated		
DATA_env_broad_scale	Equus_quagga	Mammals-associated		
DATA_env_broad_scale	Erinaceus_europaeus			
DATA_env_broad_scale	Esox_lucius			
DATA_env_broad_scale	estuarine	Aquatic	Marine	
DATA_env_broad_scale	Estuarine	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome	Aquatic	Marine	
DATA_env_broad_scale	Estuarine Biome	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO: 01000020]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000020]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000020]|environment associated with an aquatic invertebrate [ENVO:01001176]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000021]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000022]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000023]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000024]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000025]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000026]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome [ENVO:01000027]	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome1	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome2	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome3	Aquatic	Marine	
DATA_env_broad_scale	estuarine biome4	Aquatic	Marine	
DATA_env_broad_scale	estuary	Aquatic	Marine	
DATA_env_broad_scale	Estuary	Aquatic	Marine	
DATA_env_broad_scale	estuary biome [ENVO:01000020]	Aquatic	Marine	
DATA_env_broad_scale	euxinic lake	Aquatic	Freshwater	
DATA_env_broad_scale	Evergreen rainforest	Terrestrial	Soil	
DATA_env_broad_scale	Evergreen shrub biome	Terrestrial	Soil	
DATA_env_broad_scale	Evergreen shrub soil biome	Terrestrial	Soil	
DATA_env_broad_scale	excreta material [ENVO: 02000022]	Animal-associated		
DATA_env_broad_scale	experimental animal	Animal-associated		
DATA_env_broad_scale	experimental subsurface sediment microbiome	Aquatic	Sediment	
DATA_env_broad_scale	external naris			
DATA_env_broad_scale	extraction control			
DATA_env_broad_scale	Eyelid	Animal-associated		
DATA_env_broad_scale	facial cheek	Animal-associated		
DATA_env_broad_scale	faecal		Digestive system	
DATA_env_broad_scale	faecal virome			
DATA_env_broad_scale	Faeces		Digestive system	
DATA_env_broad_scale	faeces		Digestive system	
DATA_env_broad_scale	faeces biome		Digestive system	
DATA_env_broad_scale	Faeces pool 10		Digestive system	
DATA_env_broad_scale	Faeces pool 11		Digestive system	
DATA_env_broad_scale	Faeces pool 19		Digestive system	
DATA_env_broad_scale	Faeces pool 23		Digestive system	
DATA_env_broad_scale	Faeces pool 3		Digestive system	
DATA_env_broad_scale	Faeces pool 4		Digestive system	
DATA_env_broad_scale	Faeces pool 5		Digestive system	
DATA_env_broad_scale	Faeces pool 7		Digestive system	
DATA_env_broad_scale	Faeces pool 8		Digestive system	
DATA_env_broad_scale	Faeces pool 9		Digestive system	
DATA_env_broad_scale	Faeces X		Digestive system	
DATA_env_broad_scale	Falco_tinnunculus			
DATA_env_broad_scale	farm	Terrestrial	Soil	
DATA_env_broad_scale	Farm	Terrestrial	Soil	
DATA_env_broad_scale	farm soil	Terrestrial	Soil	
DATA_env_broad_scale	farmland	Terrestrial	Soil	
DATA_env_broad_scale	Farmland	Terrestrial	Soil	
DATA_env_broad_scale	fava bean			
DATA_env_broad_scale	feacl		Digestive system	
DATA_env_broad_scale	fecal		Digestive system	
DATA_env_broad_scale	Fecal		Digestive system	
DATA_env_broad_scale	Fecal biome		Digestive system	
DATA_env_broad_scale	fecal environment		Digestive system	
DATA_env_broad_scale	fecal material		Digestive system	
DATA_env_broad_scale	fecal material [ENVO:00002003]		Digestive system	
DATA_env_broad_scale	fecal microbiome		Digestive system	
DATA_env_broad_scale	Fecal microbiome		Digestive system	
DATA_env_broad_scale	fecal sample		Digestive system	
DATA_env_broad_scale	feceal sample		Digestive system	
DATA_env_broad_scale	feces		Digestive system	
DATA_env_broad_scale	Feces		Digestive system	
DATA_env_broad_scale	feces biome		Digestive system	
DATA_env_broad_scale	feces colony		Digestive system	
DATA_env_broad_scale	feces colony 1		Digestive system	
DATA_env_broad_scale	feces colony 10		Digestive system	
DATA_env_broad_scale	feces colony 11		Digestive system	
DATA_env_broad_scale	feces colony 12		Digestive system	
DATA_env_broad_scale	feces colony 13		Digestive system	
DATA_env_broad_scale	feces colony 14		Digestive system	
DATA_env_broad_scale	feces colony 15		Digestive system	
DATA_env_broad_scale	feces colony 16		Digestive system	
DATA_env_broad_scale	feces colony 17		Digestive system	
DATA_env_broad_scale	feces colony 18		Digestive system	
DATA_env_broad_scale	feces colony 2		Digestive system	
DATA_env_broad_scale	feces colony 20		Digestive system	
DATA_env_broad_scale	feces colony 21		Digestive system	
DATA_env_broad_scale	feces colony 22		Digestive system	
DATA_env_broad_scale	feces colony 23		Digestive system	
DATA_env_broad_scale	feces colony 24		Digestive system	
DATA_env_broad_scale	feces colony 3		Digestive system	
DATA_env_broad_scale	feces colony 4		Digestive system	
DATA_env_broad_scale	feces colony 5		Digestive system	
DATA_env_broad_scale	feces colony 6		Digestive system	
DATA_env_broad_scale	feces colony 7		Digestive system	
DATA_env_broad_scale	feces colony 8		Digestive system	
DATA_env_broad_scale	feces colony 9		Digestive system	
DATA_env_broad_scale	feces metagenome		Digestive system	
DATA_env_broad_scale	feces of bats	Animal-associated	Digestive system	
DATA_env_broad_scale	feces pool		Digestive system	
DATA_env_broad_scale	feces pool 1		Digestive system	
DATA_env_broad_scale	feces pool 2		Digestive system	
DATA_env_broad_scale	feces pool 7		Digestive system	
DATA_env_broad_scale	feces[UBERON:0001988]		Digestive system	
DATA_env_broad_scale	Feedlot			
DATA_env_broad_scale	Felis_catus	Mammals-associated		
DATA_env_broad_scale	female vagina	Human-associated	Other	
DATA_env_broad_scale	fen	Terrestrial	Other	
DATA_env_broad_scale	Fengyang Mountain			
DATA_env_broad_scale	fermentation products			
DATA_env_broad_scale	Fermented dairy product [FOODON:00001053]	Engineered	Food production	
DATA_env_broad_scale	Field			
DATA_env_broad_scale	field site			
DATA_env_broad_scale	field soil	Terrestrial	Soil	
DATA_env_broad_scale	field-collected			
DATA_env_broad_scale	Fish biome	Fish-associated	Other	
DATA_env_broad_scale	Fish farm	Fish-associated	Other	
DATA_env_broad_scale	Fish farm Biome	Fish-associated	Other	
DATA_env_broad_scale	flat wooded plain			
DATA_env_broad_scale	flooded savanna			
DATA_env_broad_scale	Floodplain wetland soil			
DATA_env_broad_scale	Florida Scrub Habitat			
DATA_env_broad_scale	Flower biome			
DATA_env_broad_scale	Fluvial sediment 1	Aquatic	Sediment	
DATA_env_broad_scale	Fluvial sediment 2	Aquatic	Sediment	
DATA_env_broad_scale	Fluvial sediment 3	Aquatic	Sediment	
DATA_env_broad_scale	Fluvial sediment 4	Aquatic	Sediment	
DATA_env_broad_scale	Food	Engineered	Food production	
DATA_env_broad_scale	Food Processing	Engineered	Food production	
DATA_env_broad_scale	food production factory	Engineered	Food production	
DATA_env_broad_scale	FOODON:00001071	Engineered	Food production	
DATA_env_broad_scale	forest	Terrestrial	Soil	
DATA_env_broad_scale	Forest	Terrestrial	Soil	
DATA_env_broad_scale	Forest [ENVO:00002261]	Terrestrial	Soil	
DATA_env_broad_scale	forest biome	Terrestrial	Soil	
DATA_env_broad_scale	forest biome [ENVO:01000174]	Terrestrial	Soil	
DATA_env_broad_scale	forest biome [ENVO:01000174] | grassland [ENVO:00000106]	Terrestrial	Soil	
DATA_env_broad_scale	forest soil	Terrestrial	Soil	
DATA_env_broad_scale	Forest Soil	Terrestrial	Soil	
DATA_env_broad_scale	forested area	Terrestrial	Soil	
DATA_env_broad_scale	fossil	Fossil	Other	
DATA_env_broad_scale	fracture fluid	Aquatic	Deep_subsurface	
DATA_env_broad_scale	Fresh water	Aquatic	Freshwater	
DATA_env_broad_scale	fresh water	Aquatic	Freshwater	
DATA_env_broad_scale	Fresh water biome	Aquatic	Freshwater	
DATA_env_broad_scale	fresh water ENVO:00002011	Aquatic	Freshwater	
DATA_env_broad_scale	fresh water[ENVO:00002011]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater algal bloom	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater Algal Bloom	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater biome	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater biome	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater biome [ENVO:00000873]	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater biome [ENVO:00000873]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater biome[ENVO_00000873]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater biome[ENVO_00000873]|small river biome[ENVO:00000890]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater biome[ENVO:00000873]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater creek at field, site MA05	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater creek at field, viral fraction, site MA05	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater creek, site MA05	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater creek, viral fraction, site MA05	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater ecosystem	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater environment	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater habitats	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater lake	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake [ENVO:00000021]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake [ENVO:00000021] | lake sediment [ENVO:00002007] | oligotrophic lake [ENVO:01000774] | cryosphere [ENVO:01000818]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake [ENVO:00000021] | soil [ENVO:00001998] | oligotrophic lake [ENVO:01000774] | cryosphere [ENVO:01000818]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake [ENVO:00000021]|drinking water [ENVO:00003064]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake [ENVO:00000021]|tropical environment [ENVO:01001701]|tropical biome [ENVO:01001830]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake biom [ENVO:01000252]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake biome	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater lake biome [ENVO:01000252]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater marsh	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater pond	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater pond sediment	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater river	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater river biome	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater river biome (ENVO:01000253)	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater river biome [ENVO:01000253]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater sediment	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater sediment biome	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater wetland ecosystem [ENVO:00000243]	Aquatic	Freshwater	
DATA_env_broad_scale	freshwater wetland soil	Aquatic	Freshwater	
DATA_env_broad_scale	Freshwater: built environment	Aquatic	Freshwater	
DATA_env_broad_scale	Fruit			
DATA_env_broad_scale	fungi			
DATA_env_broad_scale	GAC			
DATA_env_broad_scale	Gallus gallus	Birds-associated	Other	
DATA_env_broad_scale	Gallus_gallus	Birds-associated	Other	
DATA_env_broad_scale	Gardern			
DATA_env_broad_scale	gastrointestinal microbiome		Digestive system	
DATA_env_broad_scale	Gazella_bennettii			
DATA_env_broad_scale	Gazella_subgutturosa			
DATA_env_broad_scale	Geothermal field	Aquatic	Thermal_springs	
DATA_env_broad_scale	Geothermal hot spring	Aquatic	Thermal_springs	
DATA_env_broad_scale	Geothermal spring	Aquatic	Thermal_springs	
DATA_env_broad_scale	geyser	Aquatic	Thermal_springs	
DATA_env_broad_scale	Giraffa_camelopardalis			
DATA_env_broad_scale	glacial lake [ENVO:00000488]|epishelf lake	Aquatic	Freshwater	
DATA_env_broad_scale	glacier	Aquatic	Freshwater	
DATA_env_broad_scale	Glacier	Aquatic	Freshwater	
DATA_env_broad_scale	glacier forefield	Aquatic	Freshwater	
DATA_env_broad_scale	Glis_glis			
DATA_env_broad_scale	GLR Anammox reactor biome			
DATA_env_broad_scale	gorilla gut	Mammals-associated	Digestive system	
DATA_env_broad_scale	grapevine	Plants-associated	Other	
DATA_env_broad_scale	grassland	Terrestrial	Soil	
